0	1	2	3	4	5	6	7	8	9	10	11	density
CHP2	LGR4	APPBP2	CDC14B	FANCA	CDK18	VHL	MAPK13	NHLRC3	SMG1	ZNF774	CORO7	11
CHP2	LGR4	MAP3K3	CDC14B	TCF25	CDK18	IRAK2	MAPK13	DCLK1	SMG1	C15orf38	TRAP1	11
CHP2	LGR4	RAD51C	CTSL2	AC133919.6	CDK18	IRAK2	MAPK13	SPG20OS	SMG1	ZNF774	TRAP1	11
CHP2	LGR4	MAP3K3	CDC14B	DBNDD1	CDK18	IRAK2	MAPK14	DCLK1	SMG1	KIF7	TRAP1	11
CHP2	LGR4	RAD51C	CDC14B	MC1R	CDK18	IRAK2	MAPK14	DCLK1	SMG1	PRC1	TRAP1	11
RBBP6	LGR4	RAD51C	CDC14B	DBNDD1	CDK18	IRAK2	MAPK14	DCLK1	SMG1	ZNF710	TRAP1	11
CHP2	FANCF	PPM1E	CDC14B	FANCA	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	11
CHP2	LGR4	MAP3K3	CDC14B	AC133919.6	CDK18	RAF1	MAPK13	DCLK1	RRN3	CRTC3	TRAP1	11
CHP2	LGR4	RAD51C	CDC14B	SPIRE2	TMEM81	IRAK2	MAPK14	SLC25A15	SMG1	ZNF774	TRAP1	11
CHP2	LGR4	MAP3K3	CDC14B	CENPBD1	CDK18	IRAK2	MAPK13	DCLK1	SMG1	MESP2	TRAP1	11
CHP2	LGR4	RPS6KB1	CDC14B	GAS8	OPTC	IRAK2	MAPK14	DCLK1	SMG1	HDDC3	TRAP1	11
CHP2	LGR4	MAP3K3	CDC14B	C16orf3	CDK18	IRAK2	MAPK14	DCLK1	SMG1	ZNF774	TRAP1	11
CHP2	LGR4	APPBP2	CDC14B	FANCA	CDK18	IQSEC1	MAPK14	DCLK1	SMG1	PRC1	TRAP1	11
CHP2	LGR4	YPEL2	CDC14B	DEF8	CDK18	IRAK2	MAPK14	DCLK1	SMG1	ZNF774	TRAP1	11
CHP2	LGR4	APPBP2	CDC14B	DBNDD1	CDK18	IRAK2	MAPK14	DCLK1	SMG1	ZNF774	ROGDI	11
CHP2	RP11-17A1.2	EFCAB3	CDC14B	MC1R	CDK18	IRAK2	MAPK14	DCLK1	NOMO3	IDH2	TRAP1	11
CHP2	LGR4	RAD51C	CDC14B	TCF25	CDK18	IRAK2	MAPK14	DCLK1	SMG1	ZNF710	TRAP1	11
CHP2	HIPK3	CACNG4	CDC14B	DEF8	CDK18	XPC	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	11
CHP2	LGR4	RAD51C	CDC14B	TCF25	CDK18	IRAK2	MAPK13	DCLK1	NOMO3	ZNF710	TRAP1	11
CHP2	LGR4	MAP3K3	CDC14B	RP11-356C4.2	CDK18	IRAK2	MAPK13	DCLK1	SMG1	BLM	TRAP1	11
CHP2	LGR4	RAD51C	CDC14B	GAS8	CDK18	IRAK2	MAPK13	N4BP2L1	SMG1	ZNF710	TRAP1	11
CHP2	LGR4	PPM1D	CDC14B	FANCA	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	11
CHP2	LGR4	RAD51C	CDC14B	DBNDD1	CDK18	IRAK2	MAPK14	SLC25A15	SMG1	C15orf38	TRAP1	11
CHP2	LGR4	DDX42	CDC14B	TCF25	CDK18	IRAK2	MDGA1	DCLK1	SMG1	TTLL13	TRAP1	11
CHP2	LGR4	PPM1D	CDC14B	AC133919.6	CNTN2	IRAK2	CPNE5	DCLK1	ITPRIPL2	KIF7	TRAP1	11
CHP2	LGR4	PRKCA	TBC1D2	PRDM7	CDK18	IRAK2	KCNK5	DCLK1	ERCC4	ZNF774	TRAP1	11
PLK1	LGR4	RPS6KB1	CDC14B	DEF8	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF710	TRAP1	11
EIF3CL	LGR4	RAD51C	GABBR2	PRDM7	CDK18	IRAK2	MAPK14	DCLK1	SMG1	ZNF710	TEKT5	11
CHP2	LGR4	RAD51C	CDC14B	FANCA	CDK18	IRAK2	MAPK14	MRPS31	SMG1	GABARAPL3	TRAP1	12
CHP2	LGR4	RAD51C	CDC14B	DBNDD1	CDK18	IRAK2	MAPK13	STOML3	SMG1	FES	TRAP1	12
CHP2	LGR4	RAD51C	TMOD1	FANCA	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	12
CHP2	LGR4	MAP3K3	ALG2	C16orf3	CDK18	IRAK2	MAPK14	DCLK1	FOPNL	VPS33B	TRAP1	12
CHP2	LGR4	MAP3K3	CDC14B	CENPBD1	CDK18	IRAK2	MAPK14	DCLK1	SMG1	MCTP2	TRAP1	12
CHP2	FANCF	METTL2A	CDC14B	DBNDD1	CDK18	IRAK2	MAPK14	DCLK1	SMG1	ZNF774	TRAP1	12
CHP2	LGR4	TBX2	CDC14B	FANCA	CDK18	IRAK2	MAPK14	SPG20	SMG1	AC087477.1	TRAP1	12
SNX29P2	LGR4	C17orf82	CDC14B	DBNDD1	CDK18	IRAK2	MAPK14	DCLK1	SMG1	KIF7	TRAP1	12
NFATC2IP	LGR4	APPBP2	CDC14B	CENPBD1	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	12
CHP2	SVIP	MAP3K3	CDC14B	SPIRE2	GOLT1A	IRAK2	MAPK14	DCLK1	SMG1	CHD2	GRIN2A	12
CHP2	LGR4	MAP3K3	CDC14B	AC133919.6	MYOG	IRAK2	MAPK13	DCLK1	SMG1	FANCI	TRAP1	12
CHP2	LGR4	BRIP1	CDC14B	C16orf3	CDK18	IRAK2	MAPK14	DCLK1	SMG1	RP11-82I10.1	TRAP1	12
CHP2	LGR4	SCN4A	CDC14B	FANCA	SNRPE	IRAK2	MAPK14	DCLK1	SMG1	TICRR	TRAP1	12
CHP2	BDNF	RAD51C	TMEFF1	AC133919.6	CDK18	IRAK2	MAPK13	NHLRC3	SMG1	IDH2	TRAP1	12
CHP2	LGR4	PSMC5	TDRD7	PRDM7	CDK18	IRAK2	MAPK13	FAM48A	SMG1	ZNF774	TRAP1	12
CHP2	LGR4	RPS6KB1	CDC14B	C16orf3	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	12
CHP2	LGR4	MAP3K3	CDC14B	SPIRE2	CDK18	FANCD2OS	MAPK14	SLC25A15	SMG1	SLCO3A1	TRAP1	12
CHP2	LGR4	CCDC47	CDC14B	MC1R	CDK18	IRAK2	MAPK14	DCLK1	BFAR	ZNF710	TRAP1	12
GTF3C1	LGR4	PRKCA	CDC14B	FANCA	CDK18	IRAK2	MAPK14	DCLK1	SMG1	KIF7	ADCY9	12
CHP2	LGR4	MAP3K3	CDC14B	RP11-356C4.2	CDK18	IRAK2	MAPK13	DCLK1	SMG1	SPATA8	TRAP1	12
CHP2	LGR4	RAD51C	LPPR1	C16orf3	CDK18	IRAK2	MAPK14	DCLK1	SMG1	ZNF774	TRAP1	12
CHP2	LGR4	RAD51C	CDC14B	AC133919.6	CDK18	IRAK2	MAPK13	DCLK1	KIAA0430	ZNF774	TRAP1	12
CHP2	HIPK3	MAP3K3	HABP4	MC1R	CDK18	IRAK2	MAPK14	DCLK1	SMG1	CIB1	TRAP1	12
ERN2	LGR4	MAP3K3	CDC14B	SPIRE2	RBBP5	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	12
CTD-3203P2.2	LGR4	PPM1E	CDC14B	DEF8	CDK18	IRAK2	FKBP5	DCLK1	SMG1	PRC1	TRAP1	12
CHP2	LGR4	MAP3K3	CDC14B	MC1R	CDK18	IRAK2	MAPK14	DCLK1	SMG1	SLCO3A1	TRAP1	12
PRKCB	LGR4	DDX42	CDC14B	SPIRE2	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	12
CHP2	LGR4	MAP3K3	CDC14B	DEF8	RBBP5	IRAK2	MAPK14	DCLK1	SMG1	GABARAPL3	VASN	12
HS3ST4	LGR4	APPBP2	CDC14B	MC1R	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF710	TRAP1	12
CHP2	LGR4	RAD51C	ZNF189	C16orf3	CDK18	IRAK2	MAPK14	DCLK1	SMG1	PRC1	ABAT	12
CHP2	PAX6	MAP3K3	C9orf156	FANCA	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ARRDC4	VASN	12
CHP2	LGR4	RAD51C	CDC14B	GAS8	CDK18	RPL32	MAPK13	DCLK1	SMG1	PRC1	TRAP1	12
EIF3CL	LGR4	RAD51C	CDC14B	SPIRE2	CDK18	IRAK2	MAPK14	KBTBD6	SMG1	IDH2	TRAP1	12
CHP2	LGR4	RAD51C	CDC14B	DBNDD1	CDK18	IRAK2	MAPK14	DCLK1	SMG1	KIF7	TRAP1	12
CHP2	LGR4	MAP3K3	CDC14B	CENPBD1	CDK18	IRAK2	MAPK14	DCLK1	SMG1	ZNF774	TRAP1	12
CHP2	LGR4	MAP3K3	CDC14B	CENPBD1	CDK18	IRAK2	RAB44	DCLK1	SMG1	TICRR	TRAP1	12
CHP2	LGR4	GH1	CDC14B	CENPBD1	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	12
ATP2A1	LGR4	RP11-178C3.1	HABP4	DBNDD1	CDK18	IRAK2	MAPK14	DCLK1	SMG1	CHD2	TRAP1	12
CHP2	LGR4	RAD51C	CDC14B	DBNDD1	CDK18	IRAK2	MAPK14	DCLK1	SMG1	ZNF710	TRAP1	12
PLK1	LGR4	CLTC	CDC14B	GAS8	CDK18	IRAK2	MAPK14	DCLK1	SMG1	KIF7	TRAP1	12
ATP2A1	LGR4	GNA13	CDC14B	PRDM7	CDK18	IRAK2	MAPK13	DCLK1	GPR139	ZNF774	TRAP1	12
CHP2	LGR4	PPM1E	CDC14B	MC1R	CDK18	IRAK2	MAPK14	DCLK1	SMG1	ZNF774	TRAP1	12
CHP2	LGR4	RNFT1	CDC14B	DEF8	CDK18	IRAK2	MAPK13	ELF1	SMG1	ZNF710	TRAP1	12
SNX29P2	LGR4	PPM1D	HSD17B3	PRDM7	CDK18	IRAK2	MAPK13	DCLK1	SMG1	KIF7	TRAP1	12
ATP2A1	LGR4	PPM1D	CDC14B	C16orf3	CDK18	IRAK2	MAPK14	DCLK1	SMG1	PRC1	TRAP1	12
CHP2	LGR4	SMURF2	CDC14B	FANCA	CDK18	IRAK2	MAPK14	DCLK1	SMG1	KIF7	TRAP1	12
CHP2	LGR4	RAD51C	CDC14B	AC133919.6	CDK18	IRAK2	MAPK14	DCLK1	SMG1	ZNF774	TRAP1	12
CHP2	LGR4	YPEL2	CDC14B	SPIRE2	KLHL12	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	12
CHP2	LGR4	MAP3K3	CDC14B	SPIRE2	CDK18	IRAK2	MAPK14	DCLK1	SMG1	ZNF774	TRAP1	12
TNRC6A	LGR4	ERN1	CDC14B	DBNDD1	CDK18	IRAK2	MAPK13	DCLK1	SMG1	PRC1	TRAP1	12
