0	1	2	3	4	5	6	7	8	9	10	11	density
EIF3C	NAT10	POLG2	NCBP1	FANCA	PRELP	RPL32	RPL10A	RFC3	RPS15A	FAM174B	PAM16	12
EIF3C	NAT10	POLG2	NCBP1	DEF8	PRELP	RPL32	RPL10A	NHLRC3	RPS15A	TTLL13	TRAP1	12
EIF3C	NAT10	POLG2	NCBP1	PRDM7	LRRN2	RPL32	RPL10A	RFC3	RPS15A	GABARAPL3	PAM16	12
ZKSCAN2	NAT10	POLG2	NCBP1	CENPBD1	PRELP	RPL32	RPL10A	RFC3	RPS15A	FAM174B	TRAP1	12
EIF3C	NAT10	POLG2	ERP44	PRDM7	LRRN2	RPL32	RPL10A	WBP4	RPS15A	TTLL13	TRAP1	12
EIF3C	NAT10	POLG2	NCBP1	PRDM7	LRRN2	RPL32	MAPK13	RFC3	RPS15A	GABARAPL3	TRAP1	12
EIF3C	NAT10	MAP3K3	NCBP1	PRDM7	PRELP	RPL32	RPL10A	RFC3	RPS15A	VPS33B	TRAP1	12
EIF3C	LGR4	POLG2	CTSL2	PRDM7	PRELP	RPL32	MAPK14	RFC3	RPS15A	GABARAPL3	TRAP1	12
EIF3C	NAT10	POLG2	NCBP1	PRDM7	LRRN2	CCDC174	STK38	RFC3	RPS15A	PLIN1	EMP2	13
EIF3C	NAT10	POLG2	NCBP1	PRDM7	CHIT1	RPL32	MAPK13	RFC3	RPS15A	C15orf32	ABAT	13
EIF3C	NAT10	ICAM2	NCBP1	PRDM7	LRRN2	RPL32	RPL10A	N4BP2L2	RPS15A	KIF7	ANKS3	13
EIF3C	NAT10	METTL2A	NCBP1	PRDM7	LRRN2	RPL32	STK38	RFC3	RPS15A	TICRR	TRAP1	13
EIF3C	NAT10	STRADA	TDRD7	PRDM7	PRELP	RPL32	RPL10A	RFC3	RPS15A	GABARAPL3	PAM16	13
EIF3C	NAT10	POLG2	NCBP1	TCF25	TMEM81	RPL32	RPL10A	RFC3	RPS15A	RCCD1	VASN	13
EIF3C	NAT10	GH1	NCBP1	GAS8	PRELP	RPL32	RPL10A	RFC3	RPS15A	FAM174B	PAM16	13
EIF3C	NAT10	POLG2	NCBP1	PRDM7	LRRN2	RPL32	MAPK13	WBP4	RPS15A	TTLL13	FAM86A	13
EIF3C	CCDC73	POLG2	NCBP1	RP11-356C4.2	PPP1R12B	RPL32	RPL10A	RFC3	RPS15A	C15orf32	TRAP1	13
EIF3C	NAT10	POLG2	NCBP1	PRDM7	CHIT1	RPL32	MDGA1	WBP4	C16orf45	TTLL13	TRAP1	13
EIF3C	NAT10	POLG2	NCBP1	PRDM7	LRRN2	RPL32	STK38	RFC3	RPS15A	RGMA	C16orf96	13
EIF3C	NAT10	POLG2	NCBP1	C16orf3	KDM5B	RPL32	MAPK13	RFC3	RPS15A	PRC1	TRAP1	13
EIF3C	NAT10	POLG2	NCBP1	PRDM7	LRRN2	LSM3	RPL10A	RFC3	RPS15A	SEMA4B	PAM16	13
IL4R	NAT10	POLG2	NCBP1	DEF8	PRELP	RPL32	RPL10A	RFC3	RPS15A	TTLL13	PAM16	13
EIF3C	NAT10	POLG2	NCBP1	TCF25	PRELP	RPL32	RPL10A	MRPS31	COQ7	KIF7	NAGPA	13
EIF3C	BDNF	POLG2	KRT8P11	CENPBD1	LRRN2	RPL32	COX6A1P2	RFC3	RPS15A	MAN2A2	PAM16	13
EIF3C	QSER1	POLG2	NCBP1	PRDM7	LRRN2	RPL32	BRPF3	RFC3	BFAR	PRC1	TRAP1	13
EIF3C	NAT10	POLG2	NCBP1	PRDM7	LRRN2	RPL32	RPL10A	KBTBD7	RPS15A	FES	PAM16	13
EIF3C	NAT10	POLG2	NCBP1	MC1R	TMEM81	TMEM40	RPL10A	RFC3	RPS15A	TTLL13	TRAP1	13
EIF3C	NAT10	CACNG1	NCBP1	MC1R	PRELP	RPL32	RPL10A	RFC3	RPS15A	KIF7	PAM16	13
EIF3C	NAT10	POLG2	NCBP1	PRDM7	LRRN2	RPL32	RPL10A	RFC3	RPS15A	KIF7	TRAP1	13
EIF3C	NAT10	POLG2	NCBP1	CENPBD1	PRELP	CHCHD4	RPL10A	RFC3	RPS15A	TTLL13	TRAP1	13
EIF3C	NAT10	POLG2	NCBP1	PRDM7	LRRN2	C3orf20	KCNK5	RFC3	RPS15A	PRC1	CREBBP	13
EIF3C	NAT10	POLG2	NCBP1	PRDM7	LRRN2	FBLN2	RPL10A	RFC3	RPS15A	KIF7	TRAP1	13
EIF3C	NAT10	POLG2	NCBP1	PRDM7	PRELP	RPL32	RPL10A	RFC3	RPS15A	TTLL13	TRAP1	13
EIF3C	NAT10	POLG2	NCBP1	MC1R	LRRN2	RPL32	RPL10A	MTRF1	RPS15A	PRC1	TRAP1	13
EIF3C	NAT10	POLG2	NCBP1	MC1R	TMEM81	RPL32	RPL10A	RFC3	RPS15A	FES	TRAP1	13
EIF3C	NAT10	POLG2	NCBP1	MC1R	LRRN2	RPL32	CLPSL2	RFC3	RPS15A	RCCD1	TRAP1	13
EIF3C	NAT10	POLG2	MSANTD3	PRDM7	LRRN2	RPL32	RPL10A	RFC3	RPS15A	C15orf32	TRAP1	13
EIF3C	LGR4	POLG2	NCBP1	PRDM7	LRRN2	BRK1	RPL10A	RFC3	RPS15A	GABARAPL3	PAM16	13
