0	1	2	3	4	5	6	7	8	9	10	11	density
HACE1	BMP2K	DTL	PRIM1	STOX1	C1GALT1	DDI1	UBC	ZNF14	PDE4B	ZNF665	STX4	22
HACE1	BMP2K	KDM5B	MED14	PRR5	MTA3	DDI1	UBC	ZNF14	PDE4B	ZNF665	STX4	22
HACE1	BMP2K	DTL	ZNF467	STOX1	C1GALT1	DDI1	UBC	ZNF14	PDE4B	ZNF665	MBTPS2	22
HACE1	BMP2K	KDM5B	ZNF467	STOX1	MTA3	DDI1	UBC	ZNF14	ANKRD30A	ZNF665	TTF1	22
HACE1	BMP2K	COX6B2	MED14	ZRSR1	C1GALT1	DDI1	UBC	ZNF14	ZNF135	ZNF665	STX4	22
HACE1	BMP2K	RAP1GAP2	NOM1	STK35	C1GALT1	BTC	UBC	ZNF14	PDE4B	ZNF665	TTF1	22
HACE1	BMP2K	DTL	ZNF467	STOX1	C1GALT1	DDI1	UBC	ZNF14	PDE4B	ZNF665	LCOR	22
HACE1	BMP2K	KDM5B	SPRY2	STOX1	MTA3	DDI1	UBC	ZNF14	ZNF135	ZNF665	TTF1	22
HACE1	BMP2K	KDM5B	MED14	STOX1	MTA3	DDI1	UBC	ZNF14	PDE4B	ZNF665	STX4	22
HACE1	BMP2K	KDM5B	TPCN2	EFR3B	MTA3	DDI1	UBC	ZNF14	ZNF135	ZNF665	STX4	23
HACE1	BMP2K	KDM5B	MED14	STOX1	C1GALT1	ZSWIM2	UBC	ZNF14	ZNF135	ZNF665	TTF1	23
HACE1	BMP2K	KDM5B	MED14	STOX1	MTA3	DDI1	UBC	ZNF14	ZNF135	ZNF665	STX4	23
HACE1	BMP2K	KDM5B	ZNF467	STOX1	MTA3	DDI1	UBC	ZNF14	GPATCH1	ZNF665	LCOR	23
HACE1	BMP2K	KDM5B	MED14	STOX1	C1GALT1	DDI1	UBC	ZNF14	PDE4B	ZNF665	STX4	23
HACE1	BMP2K	KDM5B	ZNF467	STOX1	C1GALT1	DDI1	UBC	ZNF14	PDE4B	ZNF665	LCOR	23
HACE1	BMP2K	KDM5B	ZNF467	STOX1	B3GAT3	DDI1	UBC	ZNF14	ZNF135	ZNF665	STX4	23
HACE1	BMP2K	RPL23	ZNF467	STOX1	C1GALT1	DDI1	UBC	ZNF14	ZNF135	ZNF665	PRMT7	23
HACE1	BMP2K	KDM5B	NOM1	STOX1	MTA3	DDI1	UBC	ZNF14	ZNF135	ZNF665	STX4	23
HACE1	BMP2K	KDM5B	MED14	STOX1	MTA3	DDI1	UBC	ZNF14	ZNF135	ZNF665	STX4	23
HACE1	BMP2K	DTL	ZNF467	STOX1	C1GALT1	DDI1	UBC	ZNF14	PDE4B	ZNF665	STX4	23
HACE1	BMP2K	KDM5B	NOM1	STOX1	C1GALT1	DDI1	UBC	ZNF14	PDE4B	ZNF665	STX4	23
HACE1	BMP2K	KDM5B	MED14	STK35	MTA3	DDI1	UBC	ZNF14	ZNF135	ZNF665	STX4	23
HACE1	BMP2K	KDM5B	ZNF467	STOX1	MTA3	DDI1	UBC	ZNF14	PDE4B	ZNF665	STX4	23
HACE1	BMP2K	KDM5B	NOM1	STOX1	B3GAT3	DDI1	UBC	ZNF14	ZNF135	ZXDA	VAMP3	23
HACE1	BMP2K	KDM5B	ZNF467	PRR5	C1GALT1	DDI1	UBC	ZNF14	PDE4B	ZNF665	MBTPS2	23
HACE1	BMP2K	KDM5B	ZNF467	STOX1	C1GALT1	DDI1	UBC	ZNF14	PDE4B	ZNF665	AGPAT6	23
HACE1	BMP2K	RAP1GAP2	MED14	STOX1	C1GALT1	DDI1	UBC	ZNF14	ZNF135	ZNF665	STX4	23
